created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status,quoted_status,text,favorited_by,display_text_width,quoted_status_id,quoted_status_id_str,quoted_status_permalink,metadata,query,possibly_sensitive_appealable
Wed Aug 03 03:02:03 +0000 2022,155466386064853e4,1554663860648529920,RT @katieglueck: NEW: The defeat of the Kansas amendment was the most tangible demonstration yet of a political backlash against the U.S. S…,FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,250,0,FALSE,FALSE,NA,en,,,RT @katieglueck: NEW: The defeat of the Kansas amendment was the most tangible demonstration yet of a political backlash against the U.S. S…,NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 02:53:35 +0000 2022,1554661729639886800,1554661729639886849,"Here are the election results from the Kansas abortion amendment:
https://t.co/yEz6pudmbb",FALSE,89,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1554660858130825200,1554660858130825220,807095,807095,nytimes,NA,,,NA,FALSE,39,237,FALSE,FALSE,FALSE,en,,,"Here are the election results from the Kansas abortion amendment:
https://t.co/yEz6pudmbb",NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 02:50:07 +0000 2022,1554660858130825200,1554660858130825220,"Breaking News: Kansans rejected an amendment removing the right to abortion from the State Constitution, a backlash to the end of Roe v. Wade. https://t.co/yp1vmo2lDZ",FALSE,166,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,1546,10526,FALSE,FALSE,FALSE,en,,,"Breaking News: Kansans rejected an amendment removing the right to abortion from the State Constitution, a backlash to the end of Roe v. Wade. https://t.co/yp1vmo2lDZ",NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 02:40:05 +0000 2022,1554658334787178500,1554658334787178505,"Vitamin B6 is an essential nutrient that's involved in a number of chemical reactions that are important for brain function, yet scientists don’t fully understand how it affects mental health.  https://t.co/Wfyjet6oZt https://t.co/K5opkzqCLO",FALSE,217,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,64,254,FALSE,FALSE,FALSE,en,,,"Vitamin B6 is an essential nutrient that's involved in a number of chemical reactions that are important for brain function, yet scientists don’t fully understand how it affects mental health.  https://t.co/Wfyjet6oZt https://t.co/K5opkzqCLO",NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 02:25:02 +0000 2022,1554654548022775800,1554654548022775808,"RT @jonathanweisman: Some lines cannot be crossed: Allegations of sexual assault, domestic violence &amp; child abuse sunk Eric Greitens, who g…",FALSE,144,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,17,0,FALSE,FALSE,NA,en,,,"RT @jonathanweisman: Some lines cannot be crossed: Allegations of sexual assault, domestic violence &amp; child abuse sunk Eric Greitens, who g…",NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 02:14:47 +0000 2022,1554651965409206300,1554651965409206273,Here are full results and maps from the Missouri primary elections. https://t.co/okWWjtIeMZ,FALSE,91,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1554651572231102500,1554651572231102470,807095,807095,nytimes,NA,,,NA,FALSE,9,32,FALSE,FALSE,FALSE,en,,,Here are full results and maps from the Missouri primary elections. https://t.co/okWWjtIeMZ,NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 02:13:13 +0000 2022,1554651572231102500,1554651572231102470,"Breaking News: Eric Schmitt, the Missouri attorney general, won the state’s Republican Senate primary, derailing former Gov. Eric Greitens’s political comeback. https://t.co/oyffhGXhUC",FALSE,184,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,69,332,FALSE,FALSE,FALSE,en,,,"Breaking News: Eric Schmitt, the Missouri attorney general, won the state’s Republican Senate primary, derailing former Gov. Eric Greitens’s political comeback. https://t.co/oyffhGXhUC",NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 02:07:04 +0000 2022,1554650026395279400,1554650026395279360,Archaeologists uncovered the remains of 13 Hessian soldiers killed by American forces in the bloody Battle of Red Bank near Philadelphia. https://t.co/aDIxLvf2hX,FALSE,161,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,54,267,FALSE,FALSE,FALSE,en,,,Archaeologists uncovered the remains of 13 Hessian soldiers killed by American forces in the bloody Battle of Red Bank near Philadelphia. https://t.co/aDIxLvf2hX,NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 01:56:43 +0000 2022,1554647421019295700,1554647421019295744,Here are full results and maps from the Michigan primary elections. https://t.co/3eVDCjFhsF,FALSE,91,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1554647007146512400,1554647007146512386,807095,807095,nytimes,NA,,,NA,FALSE,9,31,FALSE,FALSE,FALSE,en,,,Here are full results and maps from the Michigan primary elections. https://t.co/3eVDCjFhsF,NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 01:55:05 +0000 2022,1554647007146512400,1554647007146512386,"Tudor Dixon, a conservative commentator backed by the DeVos family, won Michigan’s Republican primary for governor. She will take on Gov. Gretchen Whitmer. https://t.co/PatQSArBcs",FALSE,179,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,97,248,FALSE,FALSE,FALSE,en,,,"Tudor Dixon, a conservative commentator backed by the DeVos family, won Michigan’s Republican primary for governor. She will take on Gov. Gretchen Whitmer. https://t.co/PatQSArBcs",NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 01:50:04 +0000 2022,1554645747483680800,1554645747483680774,"RT @mlevenson: President Zelensky, responding Tuesday to a citizen petition, raised the prospect of “civil partnerships” for same-sex coupl…",FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,20,0,FALSE,FALSE,NA,en,,,"RT @mlevenson: President Zelensky, responding Tuesday to a citizen petition, raised the prospect of “civil partnerships” for same-sex coupl…",NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 01:40:02 +0000 2022,1554643222831456300,1554643222831456257,"Live results and maps from the Kansas primary elections.
https://t.co/soTXojPGmj",FALSE,80,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,11,59,FALSE,FALSE,FALSE,en,,,"Live results and maps from the Kansas primary elections.
https://t.co/soTXojPGmj",NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 01:30:12 +0000 2022,1554640746229153800,1554640746229153792,The U.S. search for Ayman al-Zawahri had spanned decades. His presence on a balcony at a safe house in Kabul presented an opportunity to strike. https://t.co/2JLoTozROY,FALSE,168,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,58,219,FALSE,FALSE,FALSE,en,,,The U.S. search for Ayman al-Zawahri had spanned decades. His presence on a balcony at a safe house in Kabul presented an opportunity to strike. https://t.co/2JLoTozROY,NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 01:20:04 +0000 2022,1554638196461523e3,1554638196461522945,RT @jazmineulloa: Spent some time crisscrossing Greater Detroit with Adam Hollier and Shri Thanedar — two House hopefuls seeking to break o…,FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,12,0,FALSE,FALSE,NA,en,,,RT @jazmineulloa: Spent some time crisscrossing Greater Detroit with Adam Hollier and Shri Thanedar — two House hopefuls seeking to break o…,NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 01:10:02 +0000 2022,1554635670542508e3,1554635670542508034,"A 14-year-old boy was found fatally shot in a Queens driveway Tuesday, and investigators were exploring whether the killing was connected to a shooting on a nearby block the night before, officials said.
https://t.co/xt36YQ0BUc",FALSE,227,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,38,105,FALSE,FALSE,FALSE,en,,,"A 14-year-old boy was found fatally shot in a Queens driveway Tuesday, and investigators were exploring whether the killing was connected to a shooting on a nearby block the night before, officials said.
https://t.co/xt36YQ0BUc",NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 01:00:07 +0000 2022,1554633173987999700,1554633173987999745,"A 12-year-old girl who had been held captive was found walking along a road in rural Alabama on Monday after she escaped from a nearby home, which led the authorities to the grisly discovery of two decomposing bodies where she had been held. https://t.co/6qLuR1k4P9",FALSE,265,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,185,421,FALSE,FALSE,FALSE,en,,,"A 12-year-old girl who had been held captive was found walking along a road in rural Alabama on Monday after she escaped from a nearby home, which led the authorities to the grisly discovery of two decomposing bodies where she had been held. https://t.co/6qLuR1k4P9",NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 00:50:04 +0000 2022,1554630647448313900,1554630647448313856,RT @lukebroadwater: Congress has approved bipartisan legislation that would extend a benefits program for the families of officers who are…,FALSE,139,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,57,0,FALSE,FALSE,NA,en,,,RT @lukebroadwater: Congress has approved bipartisan legislation that would extend a benefits program for the families of officers who are…,NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 00:40:03 +0000 2022,1554628125102952400,1554628125102952448,"Live election results from five states tonight, including Kansas, Michigan and Arizona. 

Follow the key races here: https://t.co/3BeFdANvlU",FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,13,60,FALSE,FALSE,FALSE,en,,,"Live election results from five states tonight, including Kansas, Michigan and Arizona. 

Follow the key races here: https://t.co/3BeFdANvlU",NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 00:30:11 +0000 2022,1554625642108539e3,1554625642108538882,Two Republicans involved in Donald Trump’s effort to falsely claim he had won Arizona told lawyers that they feared their actions could be seen as treason. https://t.co/gnFvEmabgI https://t.co/Lkle9N7U89,FALSE,179,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,180,570,FALSE,FALSE,FALSE,en,,,Two Republicans involved in Donald Trump’s effort to falsely claim he had won Arizona told lawyers that they feared their actions could be seen as treason. https://t.co/gnFvEmabgI https://t.co/Lkle9N7U89,NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 00:20:07 +0000 2022,1554623107771601e3,1554623107771600898,"RT @nytgraphics: We’ll have live election results from five states tonight, including Arizona, Michigan and Kansas.

Ariz. https://t.co/0BC…",FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,13,0,FALSE,FALSE,NA,en,,,"RT @nytgraphics: We’ll have live election results from five states tonight, including Arizona, Michigan and Kansas.

Ariz. https://t.co/0BC…",NA,NA,NA,NA,,NA,NA,NA
Wed Aug 03 00:10:02 +0000 2022,1554620572843245600,1554620572843245569,"Breaking News: The Senate passed a bill to expand benefits to roughly 3.5 million veterans who may have been exposed to toxins from burn pits on military bases.
https://t.co/ydg8OGl2eL",FALSE,184,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,200,1365,FALSE,FALSE,FALSE,en,,,"Breaking News: The Senate passed a bill to expand benefits to roughly 3.5 million veterans who may have been exposed to toxins from burn pits on military bases.
https://t.co/ydg8OGl2eL",NA,NA,NA,NA,,NA,NA,NA
Tue Aug 02 23:55:04 +0000 2022,1554616805708136400,1554616805708136449,"Races in five states will shape the future of the GOP, and abortion is on the ballot in Kansas. Polls start closing soon. 

Follow live updates here. https://t.co/oVa8JDhOrx",FALSE,173,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,23,78,FALSE,FALSE,FALSE,en,,,"Races in five states will shape the future of the GOP, and abortion is on the ballot in Kansas. Polls start closing soon. 

Follow live updates here. https://t.co/oVa8JDhOrx",NA,NA,NA,NA,,NA,NA,NA
Tue Aug 02 23:50:04 +0000 2022,1554615546041204700,1554615546041204737,"RT @reidepstein: NEW: Adam Steen, who Trump just endorsed in a primary against Wisconsin Assembly Speaker Robin Vos, not only wants to over…",FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,478,0,FALSE,FALSE,NA,en,,,"RT @reidepstein: NEW: Adam Steen, who Trump just endorsed in a primary against Wisconsin Assembly Speaker Robin Vos, not only wants to over…",NA,NA,NA,NA,,NA,NA,NA
Tue Aug 02 23:40:06 +0000 2022,1554613038086586400,1554613038086586368,"Taking back the governor’s office in Michigan would be a huge prize for Republicans — but first, they have to get through Tuesday's messy primary.

“It’s a circus. It’s the only way to describe it,” an independent pollster based in Lansing, Michigan, said. https://t.co/KZYX80hXOl",FALSE,280,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,27,73,FALSE,FALSE,FALSE,en,,,"Taking back the governor’s office in Michigan would be a huge prize for Republicans — but first, they have to get through Tuesday's messy primary.

“It’s a circus. It’s the only way to describe it,” an independent pollster based in Lansing, Michigan, said. https://t.co/KZYX80hXOl",NA,NA,NA,NA,,NA,NA,NA
Tue Aug 02 23:20:07 +0000 2022,1554608011653570600,1554608011653570567,"RT @LaurenSHirsch: Twitter is sending out dozens of subpoenas to banks, investors, and others. It wants to know  if Elon Musk quietly aband…",FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,51,0,FALSE,FALSE,NA,en,,,"RT @LaurenSHirsch: Twitter is sending out dozens of subpoenas to banks, investors, and others. It wants to know  if Elon Musk quietly aband…",NA,NA,NA,NA,,NA,NA,NA
Tue Aug 02 23:00:18 +0000 2022,1554603022436671500,1554603022436671489,"""Never eating instant ramen any other way again,"" said a reader who tried this simple recipe.
https://t.co/wKYB6iBdjU",FALSE,117,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,42,366,FALSE,FALSE,FALSE,en,,,"""Never eating instant ramen any other way again,"" said a reader who tried this simple recipe.
https://t.co/wKYB6iBdjU",NA,NA,NA,NA,,NA,NA,NA
Tue Aug 02 22:40:06 +0000 2022,1554597941033271300,1554597941033271298,"You’ve seen them out there — well-fed cats, sometimes with collars on, stalking the streets like they own them. Cat lovers find them charming. Wildlife conservationists and bird lovers see furry killers. https://t.co/QSDI2mNwlY",FALSE,227,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,35,259,FALSE,FALSE,FALSE,en,,,"You’ve seen them out there — well-fed cats, sometimes with collars on, stalking the streets like they own them. Cat lovers find them charming. Wildlife conservationists and bird lovers see furry killers. https://t.co/QSDI2mNwlY",NA,NA,NA,NA,,NA,NA,NA
Tue Aug 02 22:20:09 +0000 2022,1554592918173778e3,1554592918173777922,"RT @lukebroadwater: ""Mr. Chesebro wrote the word 'treasonous' in bold.""

@maggieNYT &amp; me on internal emails regarding concerns about the Tr…",FALSE,144,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,139,0,FALSE,FALSE,NA,en,,,"RT @lukebroadwater: ""Mr. Chesebro wrote the word 'treasonous' in bold.""

@maggieNYT &amp; me on internal emails regarding concerns about the Tr…",NA,NA,NA,NA,,NA,NA,NA
Tue Aug 02 22:00:10 +0000 2022,1554587889966645200,1554587889966645248,"A mini-split is an efficient, scalable way to add cooling or heating to specific rooms of a home. Here's what anyone considering one would need to know, according to the @wirecutter experts. https://t.co/0GMseZ9eXz",FALSE,214,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,21,110,FALSE,FALSE,FALSE,en,,,"A mini-split is an efficient, scalable way to add cooling or heating to specific rooms of a home. Here's what anyone considering one would need to know, according to the @wirecutter experts. https://t.co/0GMseZ9eXz",NA,NA,NA,NA,,NA,NA,NA
Tue Aug 02 21:53:35 +0000 2022,1554586234072219600,1554586234072219652,"The plan to create false slates of electors pledged to Donald Trump in seven swing states that were actually won by President Biden was expansive, long-running and often confusing. Here's a look at the scheme. https://t.co/fcisNZn4w3",FALSE,233,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",155458063403051e4,1554580634030510080,807095,807095,nytimes,NA,,,NA,FALSE,156,393,FALSE,FALSE,FALSE,en,,,"The plan to create false slates of electors pledged to Donald Trump in seven swing states that were actually won by President Biden was expansive, long-running and often confusing. Here's a look at the scheme. https://t.co/fcisNZn4w3",NA,NA,NA,NA,,NA,NA,NA
