created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,text,favorited_by,scopes,display_text_width,retweeted_status,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2021-02-19T03:53:35Z,1362611263428305e3,1362611263428304904,Thank you @BetoORourke for helping organize thousands of wellness check-in calls! 📞 https://t.co/V8osKj1KQB,FALSE,83,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1362602525615001600,1362602525615001603,,,6827,82356,FALSE,FALSE,FALSE,en,Thank you @BetoORourke for helping organize thousands of wellness check-in calls! 📞 https://t.co/V8osKj1KQB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-19T03:41:23Z,1362608192958652400,1362608192958652417,"Totally blown away.

$1M raised in direct relief for Texans in less than a day.

As a thank you to everyone who contributed &amp; amplified, I’ll be going to Texas this weekend to visit w/ @LaCongresista in Houston &amp; highlight what’s happening on the ground. 
https://t.co/DSkTSqfbkZ",FALSE,287,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,6480,50099,FALSE,FALSE,FALSE,en,"Totally blown away.

$1M raised in direct relief for Texans in less than a day.

As a thank you to everyone who contributed &amp; amplified, I’ll be going to Texas this weekend to visit w/ @LaCongresista in Houston &amp; highlight what’s happening on the ground. 
https://t.co/DSkTSqfbkZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-19T02:49:21Z,1362595095489429500,1362595095489429505,"Wow.

We officially raised $1 million for Texas relief at 9:17pm.

Thank you all so much. 🙏🏽 I’m at a loss for words. Always in awe of movement work.

💯% of this relief is going straight to Texan food assistance, homelessness relief, elder care, and more. https://t.co/DSkTSqfbkZ",FALSE,279,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,23960,175246,FALSE,FALSE,FALSE,en,"Wow.

We officially raised $1 million for Texas relief at 9:17pm.

Thank you all so much. 🙏🏽 I’m at a loss for words. Always in awe of movement work.

💯% of this relief is going straight to Texan food assistance, homelessness relief, elder care, and more. https://t.co/DSkTSqfbkZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-19T00:36:13Z,1362561593779892200,1362561593779892225,"Holy smokes.

Our Texas relief mobilization has already raised $325k for food, housing, elder care &amp; direct relief straight to vulnerable Texans.

This might be a little crazy... but can we raise $1M by midnight?

💯% goes to Feeding Texas, ECHO &amp; more: https://t.co/TTIiNimja7 https://t.co/OO57AoLmR9",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1362532972885405700,1362532972885405706,,,13046,66009,FALSE,FALSE,FALSE,en,"Holy smokes.

Our Texas relief mobilization has already raised $325k for food, housing, elder care &amp; direct relief straight to vulnerable Texans.

This might be a little crazy... but can we raise $1M by midnight?

💯% goes to Feeding Texas, ECHO &amp; more: https://t.co/TTIiNimja7 https://t.co/OO57AoLmR9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-19T00:13:36Z,1362555899764686800,1362555899764686849,"Fossil fuel billionaires are profiting off this nightmare. CFOs called it a “jackpot.”

The reason GOP are scrambling to blame the Green New Deal is bc it’s the biggest legislative threat against the corrupt powers responsible for (&amp; benefiting from) the suffering unfolding now. https://t.co/3rRXKGUQOc",FALSE,283,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1362526328478716e3,1362526328478715906,,,13060,51822,FALSE,FALSE,FALSE,en,"Fossil fuel billionaires are profiting off this nightmare. CFOs called it a “jackpot.”

The reason GOP are scrambling to blame the Green New Deal is bc it’s the biggest legislative threat against the corrupt powers responsible for (&amp; benefiting from) the suffering unfolding now. https://t.co/3rRXKGUQOc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-18T22:42:30Z,1362532972885405700,1362532972885405706,"Team AOC is launching relief efforts for Texas starting today.

Our first effort is a partnership w/ 5 Texas orgs getting on-the-ground relief to Texans ASAP.

If you’re able, please donate here - it’ll split your contribution to all 5.

💯% goes to them.
https://t.co/TTIiNimja7",FALSE,278,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,14665,81380,FALSE,FALSE,FALSE,en,"Team AOC is launching relief efforts for Texas starting today.

Our first effort is a partnership w/ 5 Texas orgs getting on-the-ground relief to Texans ASAP.

If you’re able, please donate here - it’ll split your contribution to all 5.

💯% goes to them.
https://t.co/TTIiNimja7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-18T21:16:21Z,1362511295682117600,1362511295682117641,"Yep. My turn comes up towards the very end, so anywhere between 40-70 minutes from now depending on attendance. https://t.co/D67frdTnuU",FALSE,111,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1362496015128006700,1362496015128006668,,,689,15532,FALSE,FALSE,FALSE,en,"Yep. My turn comes up towards the very end, so anywhere between 40-70 minutes from now depending on attendance. https://t.co/D67frdTnuU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-18T20:17:05Z,1362496379336155100,1362496379336155137,Why even have a printer if it refuses to print black and white documents because you’re out of blue ink 😤,FALSE,105,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,5186,152157,FALSE,FALSE,NA,en,Why even have a printer if it refuses to print black and white documents because you’re out of blue ink 😤,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-18T17:39:42Z,1362456773504958500,1362456773504958467,"If Sen. Cruz had resigned back in January after helping gin up a violent insurrection that killed several people, he could’ve taken his vacation in peace. Texans should continue to demand his resignation.

But don’t blame me for this, my points are on Amtrak! 🚊 https://t.co/CAWCgtxQ73",FALSE,261,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1362424773322621e3,1362424773322620928,,,13444,133777,FALSE,FALSE,FALSE,en,"If Sen. Cruz had resigned back in January after helping gin up a violent insurrection that killed several people, he could’ve taken his vacation in peace. Texans should continue to demand his resignation.

But don’t blame me for this, my points are on Amtrak! 🚊 https://t.co/CAWCgtxQ73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-18T00:28:26Z,1362197246675202e3,1362197246675202050,"Ok everyone, I need help!

A few weeks ago I told @RepRaskin that this year I wanted to adopt a vegetarian diet for Lent in memory of his son Tommy.

Jamie said, “Well you’d have to do it the way Tommy would, which means bring people along with you!” ☺️

So, I have 3 requests:",FALSE,277,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,4418,62639,FALSE,FALSE,NA,en,"Ok everyone, I need help!

A few weeks ago I told @RepRaskin that this year I wanted to adopt a vegetarian diet for Lent in memory of his son Tommy.

Jamie said, “Well you’d have to do it the way Tommy would, which means bring people along with you!” ☺️

So, I have 3 requests:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-17T23:24:54Z,1362181256457379800,1362181256457379846,"Very wealthy people already have a student loan forgiveness program. It’s called their parents.

The idea that millionaires and billionaires are willingly letting their kids drown in federal student loans &amp; that’s why we can’t go big on forgiveness is about as silly as it sounds.",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,30486,224407,FALSE,FALSE,NA,en,"Very wealthy people already have a student loan forgiveness program. It’s called their parents.

The idea that millionaires and billionaires are willingly letting their kids drown in federal student loans &amp; that’s why we can’t go big on forgiveness is about as silly as it sounds.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-17T21:39:44Z,1362154790118162400,1362154790118162436,"Republicans could trip over their own shoelaces and they’d still find a way to blame me, immigrants, LGBTQ+ people, the Green New Deal, BLM, anything but accept responsibility for their own actions and dealings.

Ineptitude, bigotry, and corruption. Disasters in their own right.",FALSE,279,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,37906,245587,FALSE,FALSE,NA,en,"Republicans could trip over their own shoelaces and they’d still find a way to blame me, immigrants, LGBTQ+ people, the Green New Deal, BLM, anything but accept responsibility for their own actions and dealings.

Ineptitude, bigotry, and corruption. Disasters in their own right.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-17T17:47:45Z,1362096412629098500,1362096412629098497,"Today is a great day to call your representative and ask what their stance on student loan forgiveness is! ☺️

And if you know &amp; appreciate your rep’s stance on this or other issues, it’s helpful to call and thank them.

You can find your rep’s info here:

https://t.co/t177CriorL",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,4422,28412,FALSE,FALSE,FALSE,en,"Today is a great day to call your representative and ask what their stance on student loan forgiveness is! ☺️

And if you know &amp; appreciate your rep’s stance on this or other issues, it’s helpful to call and thank them.

You can find your rep’s info here:

https://t.co/t177CriorL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-17T16:57:44Z,1362083823387881500,1362083823387881478,Very clever. I bet that took a long time to think up. https://t.co/Q3YOyeM6uI,FALSE,53,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1362080627298881500,1362080627298881537,,,14089,260780,FALSE,FALSE,FALSE,en,Very clever. I bet that took a long time to think up. https://t.co/Q3YOyeM6uI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-17T16:26:15Z,1362075902541201400,1362075902541201409,"Natural disasters reveal how brutal &amp; inhumane our system of inequality is.

No one should be left to fend for themselves in a natural disaster. This is why we insist on justice in climate policy. In a modern society, equity is as important as technology.

We must modernize. #GND",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,6373,47109,FALSE,FALSE,NA,en,"Natural disasters reveal how brutal &amp; inhumane our system of inequality is.

No one should be left to fend for themselves in a natural disaster. This is why we insist on justice in climate policy. In a modern society, equity is as important as technology.

We must modernize. #GND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-17T15:54:36Z,1362067937553768400,1362067937553768450,"So many Texans are in desperate conditions without heat, water, and little relief.

Gov. Abbott needs to get off TV pointing fingers &amp; start helping people.

After that, he needs to read a book on his own state’s energy supply. I’ll be prepping TX relief emails if he needs help.",FALSE,283,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,23261,168583,FALSE,FALSE,NA,en,"So many Texans are in desperate conditions without heat, water, and little relief.

Gov. Abbott needs to get off TV pointing fingers &amp; start helping people.

After that, he needs to read a book on his own state’s energy supply. I’ll be prepping TX relief emails if he needs help.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-17T05:30:29Z,136191087338052e4,1361910873380519937,"1. Who cares what school someone went to? Entire generations of working class kids were encouraged to go into more debt under the guise of elitism. This is wrong.

2. Nowhere does it say we must trade-off early childhood education for student loan forgiveness. We can have both. https://t.co/5oPKeMfV3r",FALSE,278,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1361887361395789800,1361887361395789824,,,18109,104062,FALSE,FALSE,FALSE,en,"1. Who cares what school someone went to? Entire generations of working class kids were encouraged to go into more debt under the guise of elitism. This is wrong.

2. Nowhere does it say we must trade-off early childhood education for student loan forgiveness. We can have both. https://t.co/5oPKeMfV3r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-17T05:00:20Z,1361903282667589600,1361903282667589634,The infrastructure failures in Texas are quite literally what happens when you *don’t* pursue a Green New Deal.,FALSE,111,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,47610,384407,FALSE,FALSE,NA,en,The infrastructure failures in Texas are quite literally what happens when you *don’t* pursue a Green New Deal.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-17T04:56:50Z,1361902402568355800,1361902402568355841,"I go offline a few days and return to a GOP Gov blaming policies he hasn’t even implemented for his own failures.

Gov. Abbott doesn’t seem to have a grasp on his state, so here’s a reminder: Texas runs 80-90% on fossil fuels.

The real “deadly deal” is his failed leadership. https://t.co/a3YoEqks7K",FALSE,276,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1361866553998909400,1361866553998909442,,,31395,144723,FALSE,FALSE,FALSE,en,"I go offline a few days and return to a GOP Gov blaming policies he hasn’t even implemented for his own failures.

Gov. Abbott doesn’t seem to have a grasp on his state, so here’s a reminder: Texas runs 80-90% on fossil fuels.

The real “deadly deal” is his failed leadership. https://t.co/a3YoEqks7K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-10T01:36:21Z,1359315233379123200,1359315233379123203,"We stand with our Asian American &amp; Pacific Islander community against the rising tide of racism and hate crimes that have been stoked to a fever pitch, much of amplified by the actions of our last president.

It’s on all of us to speak up against bigotry &amp; protect our neighbors. https://t.co/WmZFmHt17L",FALSE,287,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1358915032969597e3,1358915032969596928,,,9106,61279,FALSE,FALSE,FALSE,en,"We stand with our Asian American &amp; Pacific Islander community against the rising tide of racism and hate crimes that have been stoked to a fever pitch, much of amplified by the actions of our last president.

It’s on all of us to speak up against bigotry &amp; protect our neighbors. https://t.co/WmZFmHt17L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-09T23:25:08Z,135928221458074e4,1359282214580740099,"My monthly town hall is about to start at 6:30pm!

This month’s theme is COVID vaccine updates. 💉 Experts from the city and state will be joining to answer constituent questions.

Stream/event details can be found on my official site and social media handles. See you soon 👋🏽",FALSE,275,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,578,10362,FALSE,FALSE,NA,en,"My monthly town hall is about to start at 6:30pm!

This month’s theme is COVID vaccine updates. 💉 Experts from the city and state will be joining to answer constituent questions.

Stream/event details can be found on my official site and social media handles. See you soon 👋🏽",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-09T22:39:20Z,1359270689136590800,1359270689136590848,".@RepRaskin makes us all so proud.

This is truly who he is. A man of great, unabiding love for our country and our democracy, who fights for everyone and our collective future.",FALSE,177,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,11413,123973,FALSE,FALSE,NA,en,".@RepRaskin makes us all so proud.

This is truly who he is. A man of great, unabiding love for our country and our democracy, who fights for everyone and our collective future.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-09T18:52:52Z,135921369538202e4,1359213695382020102,"Just a few days ago Republicans were mocking members of Congress for saying our lives were in danger on Jan 6.

They spent the last month trying to trick the country into believing that their lies about our election had nothing to do w/ the attack.

In fact, it was the linchpin.",FALSE,279,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,11732,100833,FALSE,FALSE,NA,en,"Just a few days ago Republicans were mocking members of Congress for saying our lives were in danger on Jan 6.

They spent the last month trying to trick the country into believing that their lies about our election had nothing to do w/ the attack.

In fact, it was the linchpin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-09T01:45:27Z,1358955138447253500,1358955138447253508,"The debate Democrats should be having is how much *more* we should be helping people this year, not how much less. https://t.co/AD8oP3SsEa",FALSE,114,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1358881696045793300,1358881696045793294,,,6551,57790,FALSE,FALSE,FALSE,en,"The debate Democrats should be having is how much *more* we should be helping people this year, not how much less. https://t.co/AD8oP3SsEa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-08T17:22:22Z,1358828530776367e3,1358828530776367112,How about we “means test” corporate tax breaks,FALSE,46,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,24351,219924,FALSE,FALSE,NA,en,How about we “means test” corporate tax breaks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-08T16:48:22Z,1358819976388485e3,1358819976388485122,"It’s official. If you’ve lost a loved one due to COVID-19, you will soon be able to get reimbursed up to $7,000 for the expenses of laying a loved one to rest.

Proud and thankful to have gotten this done with @SenSchumer, @voceslatinasQNY, @Elmcor, &amp; @HispanicFed. https://t.co/wiS03dp4W4",FALSE,269,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1358817177181241300,1358817177181241345,,,13218,85775,FALSE,FALSE,FALSE,en,"It’s official. If you’ve lost a loved one due to COVID-19, you will soon be able to get reimbursed up to $7,000 for the expenses of laying a loved one to rest.

Proud and thankful to have gotten this done with @SenSchumer, @voceslatinasQNY, @Elmcor, &amp; @HispanicFed. https://t.co/wiS03dp4W4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-07T02:40:30Z,1358244213918494700,1358244213918494722,"Some of the same folks who said “defunding huge PD budgets &amp; shifting $ to schools is too hard to explain” are now saying “Well $1400 is actually $2k if you recall the $600 from a diff president, carry the 1- yes I know ads showed $2k checks, but thresholds-”

Just help people!",FALSE,282,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,11362,94794,FALSE,FALSE,NA,en,"Some of the same folks who said “defunding huge PD budgets &amp; shifting $ to schools is too hard to explain” are now saying “Well $1400 is actually $2k if you recall the $600 from a diff president, carry the 1- yes I know ads showed $2k checks, but thresholds-”

Just help people!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-07T01:44:50Z,1358230204527878100,1358230204527878146,"Some who discount our proposals by saying “reps from urban &amp; suburban areas don’t get other places” don’t seem to apply that consideration themselves.

A $50k threshold is totally disconnected from the reality of tens of millions of people.

So let’s talk Queens &amp; West Virginia:",FALSE,287,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,4529,40748,FALSE,FALSE,NA,en,"Some who discount our proposals by saying “reps from urban &amp; suburban areas don’t get other places” don’t seem to apply that consideration themselves.

A $50k threshold is totally disconnected from the reality of tens of millions of people.

So let’s talk Queens &amp; West Virginia:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-07T00:43:04Z,1358214660634407e3,1358214660634406912,The pandemic hit in 2020. We should not use 2019 income to determine relief eligibility.,FALSE,88,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,56523,540661,FALSE,FALSE,NA,en,The pandemic hit in 2020. We should not use 2019 income to determine relief eligibility.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-07T00:39:55Z,1358213869844500500,1358213869844500481,"It would be outrageous if we ran on giving more relief and ended up doing the opposite.

It’s sad that this is even an argument in the Dem party. COVID relief is disaster relief, &amp; it’s urgent.

Our first act out of the gate should be big, bold, and strong. Not weaker &amp; smaller. https://t.co/N8aTKVZeAt",FALSE,287,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1358204082427674600,1358204082427674625,,,9618,76593,FALSE,FALSE,FALSE,en,"It would be outrageous if we ran on giving more relief and ended up doing the opposite.

It’s sad that this is even an argument in the Dem party. COVID relief is disaster relief, &amp; it’s urgent.

Our first act out of the gate should be big, bold, and strong. Not weaker &amp; smaller. https://t.co/N8aTKVZeAt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-06T20:03:06Z,1358144207333036e3,1358144207333036040,"What’s even more gross is that Mace takes corporate PAC money.

She’s already funded by corporations. Now she’s choosing to swindle working people on top of it.

Peak scam artistry. Caps for cash 💰 https://t.co/CcVxgDF6id",FALSE,197,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1358113234885234700,1358113234885234689,,,3071,22536,FALSE,FALSE,FALSE,en,"What’s even more gross is that Mace takes corporate PAC money.

She’s already funded by corporations. Now she’s choosing to swindle working people on top of it.

Peak scam artistry. Caps for cash 💰 https://t.co/CcVxgDF6id",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-06T19:25:13Z,1358134673831059500,1358134673831059458,"Pretty horrible.

Well, it’s good to know what kind of person she is early. Also good to know that Mace is cut from the same Trump cloth of dishonesty and opportunism.

Sad to see a colleague intentionally hurt other women and survivors to make a buck. Thought she’d be better. https://t.co/CcVxgDF6id",FALSE,277,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1358113234885234700,1358113234885234689,,,6764,51886,FALSE,FALSE,FALSE,en,"Pretty horrible.

Well, it’s good to know what kind of person she is early. Also good to know that Mace is cut from the same Trump cloth of dishonesty and opportunism.

Sad to see a colleague intentionally hurt other women and survivors to make a buck. Thought she’d be better. https://t.co/CcVxgDF6id",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-06T00:07:28Z,1357843315446734800,1357843315446734850,"Amazon workers have the right to form a union.

Anti-union tactics like these, especially from a trillion-dollar company trying to disrupt essential workers from organizing for better wages and dignified working conditions in a pandemic, are wrong. https://t.co/nTDqMUapYs",FALSE,248,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1357796064670212e3,1357796064670212098,,,7109,38536,FALSE,FALSE,FALSE,en,"Amazon workers have the right to form a union.

Anti-union tactics like these, especially from a trillion-dollar company trying to disrupt essential workers from organizing for better wages and dignified working conditions in a pandemic, are wrong. https://t.co/nTDqMUapYs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-05T23:05:52Z,1357827813169115100,1357827813169115137,"If conservative Senate Dems institute a lower income threshold in the next round of checks, that could potentially mean the first round of checks under Trump help more people than the first round under Biden.

Do we want to do that? No? Then let’s stop playing &amp; just help people.",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,15381,122961,FALSE,FALSE,NA,en,"If conservative Senate Dems institute a lower income threshold in the next round of checks, that could potentially mean the first round of checks under Trump help more people than the first round under Biden.

Do we want to do that? No? Then let’s stop playing &amp; just help people.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-05T22:04:36Z,135781239467273e4,1357812394672730117,"We cannot cut off relief at $50k. It is shockingly out of touch to assert that $50k is “too wealthy” to receive relief.

Millions are on the brink of eviction. Give too little and they’re devastated. Give “too much” and a single mom might save for a rainy day. This isn’t hard. https://t.co/o14r3phJeH",FALSE,277,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1357785974005256200,1357785974005256193,,,15146,100223,FALSE,FALSE,FALSE,en,"We cannot cut off relief at $50k. It is shockingly out of touch to assert that $50k is “too wealthy” to receive relief.

Millions are on the brink of eviction. Give too little and they’re devastated. Give “too much” and a single mom might save for a rainy day. This isn’t hard. https://t.co/o14r3phJeH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-05T21:01:37Z,1357796544028754e3,1357796544028753920,"Imagine being a policymaker in Washington, having witnessed the massive economic, social, and health destruction over the last year, and think that the greatest policy risk we face is providing *too much* relief.

Sounds silly, right?

$1.9T should be a floor, not a ceiling.",FALSE,275,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,22405,197312,FALSE,FALSE,NA,en,"Imagine being a policymaker in Washington, having witnessed the massive economic, social, and health destruction over the last year, and think that the greatest policy risk we face is providing *too much* relief.

Sounds silly, right?

$1.9T should be a floor, not a ceiling.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-05T14:43:24Z,1357701362776178700,1357701362776178688,"The reason some GOP are trying to sow false doubt about accounts of the Capitol attack is bc they know how powerful the testimony really is.

Each story reveals more details + the need for accountability.

You can see mine here: https://t.co/J7aaTuweLx

&amp; others on CSPAN below ⬇️ https://t.co/5nX8q6R3Wa",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1357690445166309400,1357690445166309378,,,5539,37034,FALSE,FALSE,FALSE,en,"The reason some GOP are trying to sow false doubt about accounts of the Capitol attack is bc they know how powerful the testimony really is.

Each story reveals more details + the need for accountability.

You can see mine here: https://t.co/J7aaTuweLx

&amp; others on CSPAN below ⬇️ https://t.co/5nX8q6R3Wa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
